"tax_id","ref","taxon","person_2","person","common_name","taxon_name_notes","tmax","n","metric","metric_note","error","error_measure","acclim_temp","acclim_time","acclim_time_unit","start_temp","ramp","test_time","test_time_unit","endpoint","temp_tested","temp_rep","temp_rep_n","env_temp","env_temp_sp","env_temp_max","env_temp_min","season","season_type","coll_start","coll_end","coll_year","origin","origin_note","life_stage","life_stage_sp","sex","body_mass","error_bm","error_measure_bm","bm_type","body_length","error_bl","error_measure_bl","size_notes","climate","habitat","group","lat","long","elevation","continent","country","aeration","oxygen","pH","salinity","salinity_unit","add_stressor","type_stressor","stressor_type_sp","level_stressor","level_stressor_unit","notes_stressor","plotdigit","supp","ref_source","ref_language","pub_year","ref_info","ref_info_orig","ref_doi","ref_journal_orig","notes","endpoint_note","AphiaID_accepted","freshwater","brackish","marine","habitat2","test_id","study_id","loc_id","ott_id","domain","kingdom","phylum","class","order","family","genus","species","subspecies","taxon_corr","crd_id","elevation_wc25","köppen","Continent_new","Country_new","country_f","continent_f","koeppen_gr","tol_type"
"tax_81","Gomez_Isaza_et_al_2020","Bidyanus bidyanus",,"Jonathan Jupke","silver perch",,38.3,12,"ctmax",,,,"28",,,"28","0.2",,,"loe",,,,,,,,,,,,,"commercial","purchased from Ausyfish Pty Ltd","nonadult","juvenile",,,,,,,,,,"subtropical","freshwater","fish",-27.48658,153.01375,14,"Australia","Australia","yes",,,,,"no",,,,,,,,"GS","english",2020,"Gomez Isaza, D.F., Cramp, R.L. and Franklin, C.E., 2020. Thermal acclimation offsets the negative effects of nitrate on aerobic scope and performance. Journal of Experimental Biology, 223(16), p.jeb224444.",,"10.1242/jeb.224444","Journal of Experimental Biology",,"loe",1019959,TRUE,,,"freshwater","t_1837","s_149","l_49",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",697,20,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_81","Gomez_Isaza_et_al_2020","Bidyanus bidyanus",,"Jonathan Jupke","silver perch",,38.1,12,"ctmax",,,,"28",,,"28","0.2",,,"loe",,,,,,,,,,,,,"commercial","purchased from Ausyfish Pty Ltd","nonadult","juvenile",,,,,,,,,,"subtropical","freshwater","fish",-27.48658,153.01375,14,"Australia","Australia","yes",,,,,"yes","nutrient","nitrate","50","mg/L",,"T",,"GS","english",2020,"Gomez Isaza, D.F., Cramp, R.L. and Franklin, C.E., 2020. Thermal acclimation offsets the negative effects of nitrate on aerobic scope and performance. Journal of Experimental Biology, 223(16), p.jeb224444.",,"10.1242/jeb.224444","Journal of Experimental Biology",,"loe",1019959,TRUE,,,"freshwater","t_1838","s_149","l_49",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",697,20,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_81","Gomez_Isaza_et_al_2020","Bidyanus bidyanus",,"Jonathan Jupke","silver perch",,37.46,12,"ctmax",,,,"28",,,"28","0.2",,,"loe",,,,,,,,,,,,,"commercial","purchased from Ausyfish Pty Ltd","nonadult","juvenile",,,,,,,,,,"subtropical","freshwater","fish",-27.48658,153.01375,14,"Australia","Australia","yes",,,,,"yes","nutrient","nitrate","100","mg/L",,"T",,"GS","english",2020,"Gomez Isaza, D.F., Cramp, R.L. and Franklin, C.E., 2020. Thermal acclimation offsets the negative effects of nitrate on aerobic scope and performance. Journal of Experimental Biology, 223(16), p.jeb224444.",,"10.1242/jeb.224444","Journal of Experimental Biology",,"loe",1019959,TRUE,,,"freshwater","t_1839","s_149","l_49",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",697,20,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_81","Gomez_Isaza_et_al_2020","Bidyanus bidyanus",,"Jonathan Jupke","silver perch",,39.32,12,"ctmax",,,,"32",,,"32","0.2",,,"loe",,,,,,,,,,,,,"commercial","purchased from Ausyfish Pty Ltd","nonadult","juvenile",,,,,,,,,,"subtropical","freshwater","fish",-27.48658,153.01375,14,"Australia","Australia","yes",,,,,"no",,,,,,"T",,"GS","english",2020,"Gomez Isaza, D.F., Cramp, R.L. and Franklin, C.E., 2020. Thermal acclimation offsets the negative effects of nitrate on aerobic scope and performance. Journal of Experimental Biology, 223(16), p.jeb224444.",,"10.1242/jeb.224444","Journal of Experimental Biology",,"loe",1019959,TRUE,,,"freshwater","t_1840","s_149","l_49",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",697,20,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_81","Gomez_Isaza_et_al_2020","Bidyanus bidyanus",,"Jonathan Jupke","silver perch",,39.3,12,"ctmax",,,,"32",,,"32","0.2",,,"loe",,,,,,,,,,,,,"commercial","purchased from Ausyfish Pty Ltd","nonadult","juvenile",,,,,,,,,,"subtropical","freshwater","fish",-27.48658,153.01375,14,"Australia","Australia","yes",,,,,"yes","nutrient","nitrate","50","mg/L",,"T",,"GS","english",2020,"Gomez Isaza, D.F., Cramp, R.L. and Franklin, C.E., 2020. Thermal acclimation offsets the negative effects of nitrate on aerobic scope and performance. Journal of Experimental Biology, 223(16), p.jeb224444.",,"10.1242/jeb.224444","Journal of Experimental Biology",,"loe",1019959,TRUE,,,"freshwater","t_1841","s_149","l_49",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",697,20,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_81","Gomez_Isaza_et_al_2020","Bidyanus bidyanus",,"Jonathan Jupke","silver perch",,39.32,12,"ctmax",,,,"32",,,"32","0.2",,,"loe",,,,,,,,,,,,,"commercial","purchased from Ausyfish Pty Ltd","nonadult","juvenile",,,,,,,,,,"subtropical","freshwater","fish",-27.48658,153.01375,14,"Australia","Australia","yes",,,,,"yes","nutrient","nitrate","100","mg/L",,"T",,"GS","english",2020,"Gomez Isaza, D.F., Cramp, R.L. and Franklin, C.E., 2020. Thermal acclimation offsets the negative effects of nitrate on aerobic scope and performance. Journal of Experimental Biology, 223(16), p.jeb224444.",,"10.1242/jeb.224444","Journal of Experimental Biology",,"loe",1019959,TRUE,,,"freshwater","t_1842","s_149","l_49",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",697,20,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_81","Patra_et_al_2007","Bidyanus bidyanus",,"Eva de Lima Fernandes",,,35,50,"ctmax",,,,"20","17280","min",,"0.8",,"min","loe",,,,,,,,,,,,2007,"lab",,"subadult","juvenile",,1.4,"0.7","SD",,"46.3",8.2,"SD",,"Temperate",,"fish",-34.555,148.646,,"Australia",,,,,,,"N",,,"control",,,,,"Cereja_2020","english",2007,"Patra, R.W., Chapman, J.C., Lim, R.P. and Gehrke, P.C., 2007. The effects of three organic chemicals on the upper thermal tolerances of four freshwater fishes. Environmental Toxicology and Chemistry, 26(7), pp.1454-1459.",,"10.1897/06-156R1.1","Environmental Toxicology and Chemistry","endpoint: loss of equilibrium + loss of righting response, Stable_temp","loe",1019959,TRUE,,,"freshwater","t_3336","s_291","l_101",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",50,571,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_81","Patra_et_al_2007","Bidyanus bidyanus",,"Eva de Lima Fernandes",,,32.2,50,"ctmax",,,,"20","17280","min",,"0.8",,"min","loe",,,,,,,,,,,,2007,"lab",,"subadult","juvenile",,1.4,"0.7","SD",,"46.3",8.2,"SD",,"Temperate",,"fish",-34.555,148.646,,"Australia",,,,,,,"Y","endosulfan",,"0,3 ug/L",,,,,"Cereja_2020","english",2007,"Patra, R.W., Chapman, J.C., Lim, R.P. and Gehrke, P.C., 2007. The effects of three organic chemicals on the upper thermal tolerances of four freshwater fishes. Environmental Toxicology and Chemistry, 26(7), pp.1454-1459.",,"10.1897/06-156R1.1","Environmental Toxicology and Chemistry","endpoint: loss of equilibrium + loss of righting response, Stable_temp","loe",1019959,TRUE,,,"freshwater","t_3337","s_291","l_101",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",50,571,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_81","Patra_et_al_2007","Bidyanus bidyanus",,"Eva de Lima Fernandes",,,31.2,50,"ctmax",,,,"20","20160","min",,"0.8",,"min","loe",,,,,,,,,,,,2007,"lab",,"subadult","juvenile",,1.4,"0.7","SD",,"46.3",8.2,"SD",,"Temperate",,"fish",-34.555,148.646,,"Australia",,,,,,,"Y","chlorpyrifos",,"5,0 ug/L",,,,,"Cereja_2020","english",2007,"Patra, R.W., Chapman, J.C., Lim, R.P. and Gehrke, P.C., 2007. The effects of three organic chemicals on the upper thermal tolerances of four freshwater fishes. Environmental Toxicology and Chemistry, 26(7), pp.1454-1459.",,"10.1897/06-156R1.1","Environmental Toxicology and Chemistry","endpoint: loss of equilibrium + loss of righting response, Stable_temp","loe",1019959,TRUE,,,"freshwater","t_3338","s_291","l_101",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",50,571,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_81","Patra_et_al_2007","Bidyanus bidyanus",,"Eva de Lima Fernandes",,,34.7,50,"ctmax",,,,"20","20160","min",,"0.8",,"min","loe",,,,,,,,,,,,2007,"lab",,"subadult","juvenile",,1.4,"0.7","SD",,"46.3",8.2,"SD",,"Temperate",,"fish",-34.555,148.646,,"Australia",,,,,,,"Y","phenol",,"5,0 mg/L",,,,,"Cereja_2020","english",2007,"Patra, R.W., Chapman, J.C., Lim, R.P. and Gehrke, P.C., 2007. The effects of three organic chemicals on the upper thermal tolerances of four freshwater fishes. Environmental Toxicology and Chemistry, 26(7), pp.1454-1459.",,"10.1897/06-156R1.1","Environmental Toxicology and Chemistry","endpoint: loss of equilibrium + loss of righting response, Stable_temp","loe",1019959,TRUE,,,"freshwater","t_3339","s_291","l_101",600523,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Terapontidae","Bidyanus","Bidyanus bidyanus",,"bidyanus bidyanus",50,571,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_812","Hesthagen_1979","Pomatoschistus minutus",,"Eva de Lima Fernandes",,,26,5,"ctmax",,,,"5","10080","min",,"0.5",,"min","loe",,,,10,,,,"Spring",,"16/05/1978","16/05/1978",1978,"wild",,,,,,,,,,,,,"Temperate",,"fish",59.278,10.565,,"Europe",,,,,,,"N",,,,,,,,"Cereja_2020","english",1979,"Hesthagen, I.H., 1979. Temperature selection and avoidance in the sand goby, Pomatoschistus minutus (Pallas), collected at different seasons. Environmental Biology of Fishes, 4, pp.369-377.",,"10.1007/BF00005526","Environmental Biology of Fishes","ctmax endpoint – loss of equilibrium; error bars available in fig. 2, Stable_temp","loe",126928,,TRUE,TRUE,"brackish_marine","t_2036","s_167","l_691",1048873,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Gobiidae","Pomatoschistus","Pomatoschistus minutus",,"pomatoschistus minutus",700,,,,,,"Europe",,"upper"
"tax_812","Hesthagen_1979","Pomatoschistus minutus",,"Eva de Lima Fernandes",,,28,9,"ctmax",,,,"10","10080","min",,"0.5",,"min","loe",,,,10,,,,"Spring",,"16/05/1978","16/05/1978",1978,"wild",,,,,,,,,,,,,"Temperate",,"fish",59.278,10.565,,"Europe",,,,,,,"N",,,,,,,,"Cereja_2020","english",1979,"Hesthagen, I.H., 1979. Temperature selection and avoidance in the sand goby, Pomatoschistus minutus (Pallas), collected at different seasons. Environmental Biology of Fishes, 4, pp.369-377.",,"10.1007/BF00005526","Environmental Biology of Fishes","ctmax endpoint – loss of equilibrium; error bars available in fig. 3, Stable_temp","loe",126928,,TRUE,TRUE,"brackish_marine","t_2037","s_167","l_691",1048873,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Gobiidae","Pomatoschistus","Pomatoschistus minutus",,"pomatoschistus minutus",700,,,,,,"Europe",,"upper"
"tax_812","Hesthagen_1979","Pomatoschistus minutus",,"Eva de Lima Fernandes",,,30,6,"ctmax",,,,"15","10080","min",,"0.5",,"min","loe",,,,10,,,,"Spring",,"16/05/1978","16/05/1978",1978,"wild",,,,,,,,,,,,,"Temperate",,"fish",59.278,10.565,,"Europe",,,,,,,"N",,,,,,,,"Cereja_2020","english",1979,"Hesthagen, I.H., 1979. Temperature selection and avoidance in the sand goby, Pomatoschistus minutus (Pallas), collected at different seasons. Environmental Biology of Fishes, 4, pp.369-377.",,"10.1007/BF00005526","Environmental Biology of Fishes","ctmax endpoint – loss of equilibrium; error bars available in fig. 4, Stable_temp","loe",126928,,TRUE,TRUE,"brackish_marine","t_2038","s_167","l_691",1048873,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Gobiidae","Pomatoschistus","Pomatoschistus minutus",,"pomatoschistus minutus",700,,,,,,"Europe",,"upper"
"tax_812","Hesthagen_1979","Pomatoschistus minutus",,"Eva de Lima Fernandes",,,31,8,"ctmax",,,,"17","10080","min",,"0.5",,"min","loe",,,,17,,,,"Summer",,"25/08/1978","25/08/1978",1978,"wild",,,,,,,,,,,,,"Temperate",,"fish",59.278,10.565,,"Europe",,,,,,,"N",,,,,,,,"Cereja_2020","english",1979,"Hesthagen, I.H., 1979. Temperature selection and avoidance in the sand goby, Pomatoschistus minutus (Pallas), collected at different seasons. Environmental Biology of Fishes, 4, pp.369-377.",,"10.1007/BF00005526","Environmental Biology of Fishes","ctmax endpoint – loss of equilibrium; error bars available in fig. 5, Stable_temp","loe",126928,,TRUE,TRUE,"brackish_marine","t_2039","s_167","l_691",1048873,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Gobiidae","Pomatoschistus","Pomatoschistus minutus",,"pomatoschistus minutus",700,,,,,,"Europe",,"upper"
"tax_812","Hesthagen_1979","Pomatoschistus minutus",,"Eva de Lima Fernandes",,,27,10,"ctmax",,,,"9","10080","min",,"0.5",,"min","loe",,,,9,,,,"autumn",,"24/10/1978","24/10/1978",1978,"wild",,,,,,,,,,,,,"Temperate",,"fish",59.278,10.565,,"Europe",,,,,,,"N",,,,,,,,"Cereja_2020","english",1979,"Hesthagen, I.H., 1979. Temperature selection and avoidance in the sand goby, Pomatoschistus minutus (Pallas), collected at different seasons. Environmental Biology of Fishes, 4, pp.369-377.",,"10.1007/BF00005526","Environmental Biology of Fishes","ctmax endpoint – loss of equilibrium; error bars available in fig. 6, Stable_temp","loe",126928,,TRUE,TRUE,"brackish_marine","t_2040","s_167","l_691",1048873,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Gobiidae","Pomatoschistus","Pomatoschistus minutus",,"pomatoschistus minutus",700,,,,,,"Europe",,"upper"
"tax_815","Scholander_et_al_1953","Dallia pectoralis",,"Helena Bayat","black fish",,25.71,48,"lt100",,,,,,,,,"6","h","mortality",6,,8,5,"water temperature at collection",,,,,,,1950,"wild",,"adult",,,21,"7","g",,,,,,"polar","freshwater","fish",60.8,-161.77,,"North America","USA","y",,,,,,,,,,,"t",,"GlobTherm_2018","english",1953,"Scholander, P.F., Flagg, W., Walters, V. and Irving, L., 1953. Climatic adaptation in arctic and tropical poikilotherms. Physiological zoology, 26(1), pp.67-92.",,"10.1086/physzool.26.1.30152151","Physiological zoology",,"death",1020019,TRUE,,,"freshwater","t_3731","s_334","l_703",357530,"Eukaryota","Metazoa","Chordata","Actinopteri","Esociformes","Umbridae","Dallia","Dallia pectoralis",,"dallia pectoralis",705,6,"Cold - Without dry season - Cold summer","North America","United States of America","United States of America","North America","Continental","upper"
"tax_817","Hamman_2022","Coregonus nasus",,"Jonathan Jupke","broad whitefish",,23.7,8,"ctmax",,1.36,"SD","5","7","d","5","0.056",,,"loe",,,,,"water, monthly average",16,3,"summer","hot","01/07/2020","31/08/2021",2020,"wild",,"adult",,"mixed",20.5,,,"wet","120",,,,"polar","marine","fish",70.33,-148.364,0,"North America","USA","C",,,3.5,,"no",,,,,,"T",,"GS","english",2022,"Hamman, C.R., 2022. The Influence of Acclimation on the Organismal and Molecular Thermotolerance Parameters in Two Arctic Teleosts. University of Alaska Fairbanks.",,,"Masters Thesis",,"loe",274342,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_1898","s_156","l_718",157656,"Eukaryota","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Coregonus","Coregonus nasus",,"coregonus nasus",711,5,,,,"United States of America","North America",,"upper"
"tax_817","Hamman_2022","Coregonus nasus",,"Jonathan Jupke","broad whitefish",,27.3,15,"ctmax",,1.06,"SD","15","7","d","15","0.056",,,"loe",,,,,"water, monthly average",16,3,"summer","hot","01/07/2020","31/08/2021",2020,"wild",,"adult",,"mixed",20.5,,,"wet","120",,,,"polar","marine","fish",70.33,-148.364,0,"North America","USA","C",,,3.5,,"no",,,,,,"T",,"GS","english",2022,"Hamman, C.R., 2022. The Influence of Acclimation on the Organismal and Molecular Thermotolerance Parameters in Two Arctic Teleosts. University of Alaska Fairbanks.",,,"Masters Thesis",,"loe",274342,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_1899","s_156","l_718",157656,"Eukaryota","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Coregonus","Coregonus nasus",,"coregonus nasus",711,5,,,,"United States of America","North America",,"upper"
"tax_817","Bilyk_&_Sformo_2021","Coregonus nasus","Helena Bayat","Jurg Spaak","broad whitefish",,23.3,2,"ctmax",,0.84,"SD","9","2","d","9","0.3",,,"loe",,,,,,,,"summer",,"01/07/2019","30/07/2019",2019,"field",,,,,,,,,,,,,"subpolar","brackish, freshwater","fish",71.3,-156.76,,"Northamerica","USA",,,,22,"ppt",,,,,,,,,"GS","english",2021,"Bilyk, K.T. and Sformo, T.L., 2021. Varying heat tolerance among Arctic nearshore fishes. Polar Biology, 44(3), pp.607-612.",,"10.1007/s00300-021-02815-6","Polar Biology",,"loe",274342,TRUE,TRUE,,"freshwater_brackish","t_410","s_40","l_720",157656,"Eukaryota","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Coregonus","Coregonus nasus",,"coregonus nasus",351,4,"Polar Tundra",,,"United States of America","North America","Polar","upper"
"tax_818","Hamman_2022","Eleginus gracilis",,"Jonathan Jupke","saffron cod",,23.2,9,"ctmax",,0.786,"SD","5","7","d","5","0.056",,,"loe",,,,,"water, monthly average",16,3,"summer","hot","01/07/2020","31/08/2021",2020,"wild",,"adult",,"mixed",17,,,"wet","156",,,,"polar","marine","fish",70.33,-148.364,0,"North America","USA","C",,,9,,"no",,,,,,"T",,"GS","english",2022,"Hamman, C.R., 2022. The Influence of Acclimation on the Organismal and Molecular Thermotolerance Parameters in Two Arctic Teleosts. University of Alaska Fairbanks.",,,"Masters Thesis",,"loe",254537,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_1900","s_156","l_718",114166,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Gadidae","Eleginus","Eleginus gracilis",,"eleginus gracilis",711,5,,,,"United States of America","North America",,"upper"
"tax_818","Hamman_2022","Eleginus gracilis",,"Jonathan Jupke","saffron cod",,25.9,16,"ctmax",,0.655,"SD","15","7","d","15","0.056",,,"loe",,,,,"water, monthly average",16,3,"summer","hot","01/07/2020","31/08/2021",2020,"wild",,"adult",,"mixed",17,,,"wet","146",,,,"polar","marine","fish",70.33,-148.364,0,"North America","USA","C",,,9,,"no",,,,,,"T",,"GS","english",2022,"Hamman, C.R., 2022. The Influence of Acclimation on the Organismal and Molecular Thermotolerance Parameters in Two Arctic Teleosts. University of Alaska Fairbanks.",,,"Masters Thesis",,"loe",254537,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_1901","s_156","l_718",114166,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Gadidae","Eleginus","Eleginus gracilis",,"eleginus gracilis",711,5,,,,"United States of America","North America",,"upper"
"tax_819","Scholander_et_al_1953","Boreogadus saida",,"Helena Bayat","tom cod",,19.6,48,"lt100",,,,,,,,,"6","h","mortality",6,,8,5,"water temperature at collection",,,,,,,1950,"wild",,"adult",,,18,"12","g",,,,,,"polar","marine","fish",71.39,-156.48,,"North America","USA","y",,,33,"%",,,,,,,"t",,"GlobTherm_2018","english",1953,"Scholander, P.F., Flagg, W., Walters, V. and Irving, L., 1953. Climatic adaptation in arctic and tropical poikilotherms. Physiological zoology, 26(1), pp.67-92.",,"10.1086/physzool.26.1.30152151","Physiological zoology",,"death",126433,,TRUE,TRUE,"brackish_marine","t_3726","s_334","l_719",877055,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Gadidae","Boreogadus","Boreogadus saida",,"boreogadus saida",712,,,,,"United States of America","North America",,"upper"
"tax_82","Gomez_Isaza_et_al_2019","Lates calcarifer",,"Jonathan Jupke","barramundi",,42.24,10,"ctmax",,0.06,"SD","30","28","d","30","0.3",,,"loe",,,,,,,,,,,,,"commercial","Kuranda Fish Farm; Kuranda, Queensland","nonadult","juvenile",,,,,,,,,,"tropical","marine","fish",-27.49852,153.01252,20,"Australia","Australia","yes",,,,,"no",,,,,,,,"GS","english",2019,"Gomez Isaza, D.F., Cramp, R.L., Smullen, R., Glencross, B.D. and Franklin, C.E., 2019. Coping with climatic extremes: Dietary fat content decreased the thermal resilience of barramundi (Lates calcarifer). Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 230, pp.64-70.",,"10.1016/j.cbpa.2019.01.004.","Conservation Physiology",,"loe",278957,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_1835","s_148","l_50",437601,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Centropomidae","Lates","Lates calcarifer",,"lates calcarifer",713,20,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_82","Gomez_Isaza_et_al_2019","Lates calcarifer",,"Jonathan Jupke","barramundi",,41.76,10,"ctmax",,0.08,"SD","30","28","d","30","0.3",,,"loe",,,,,,,,,,,,,"commercial","Kuranda Fish Farm; Kuranda, Queensland","nonadult","juvenile",,,,,,,,,,"tropical","marine","fish",-27.49852,153.01252,20,"Australia","Australia","yes",,,,,"no",,,,,,,,"GS","english",2019,"Gomez Isaza, D.F., Cramp, R.L., Smullen, R., Glencross, B.D. and Franklin, C.E., 2019. Coping with climatic extremes: Dietary fat content decreased the thermal resilience of barramundi (Lates calcarifer). Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology, 230, pp.64-70.",,"10.1016/j.cbpa.2019.01.004.","Conservation Physiology",,"loe",278957,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_1836","s_148","l_50",437601,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Centropomidae","Lates","Lates calcarifer",,"lates calcarifer",713,20,"Temperate - Without dry season - Hot summer","Oceania","Australia","Australia","Oceania","Temperate","upper"
"tax_82","Rajaguru_2002","Lates calcarifer",,"Kristin Peters",,,44.5,10,"ctmax",,,,"28",,,,"1",,,"loe",,,,28,"water",36,20,"multiple",,,,1987,"wild",,,,,4.5,"0.5","g",,,,,,"tropical","marine","fish",11.29,79.47,,"Asia","India","yes",,,22.5,"%",,,,,,,,,"Cereja_2020","english",2002,"Rajaguru, S., 2002. Critical thermal maximum of seven estuarine fishes. Journal of Thermal Biology, 27(2), pp.125-128.",,"10.1016/S0306-4565(01)00026-2","Journal of Thermal Biology",,"loe",278957,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_3553","s_310","l_141",437601,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Centropomidae","Lates","Lates calcarifer",,"lates calcarifer",118,29,"Tropical Savannah","Asia","India","India","Asia","Tropical","upper"
"tax_82","Rajaguru_2002","Lates calcarifer",,"Kristin Peters",,,44.5,10,"ctmax",,,,"28",,,,"1",,,"lrr",,,,28,"water",36,20,"multiple",,,,1987,"wild",,,,,4.5,"0.5","g",,,,,,"tropical","marine","fish",11.29,79.47,,"Asia","India","yes",,,22.5,"%",,,,,,,,,"Cereja_2020","english",2002,"Rajaguru, S., 2002. Critical thermal maximum of seven estuarine fishes. Journal of Thermal Biology, 27(2), pp.125-128.",,"10.1016/S0306-4565(01)00026-2","Journal of Thermal Biology",,"lrr",278957,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_3554","s_310","l_141",437601,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Centropomidae","Lates","Lates calcarifer",,"lates calcarifer",118,29,"Tropical Savannah","Asia","India","India","Asia","Tropical","upper"
"tax_82","Rajaguru_2002","Lates calcarifer",,"Kristin Peters",,,39.5,10,"lt50",,0.193,"SD","28",,,,"0.5","24","h","mortality",,,,28,"water",36,20,"multiple",,,,1987,"wild",,,,,4.5,"0.5","g",,,,,,"tropical","marine","fish",11.29,79.47,,"Asia","India","yes",,,22.5,"%",,,,,,,,,"Cereja_2020","english",2002,"Rajaguru, S., 2002. Critical thermal maximum of seven estuarine fishes. Journal of Thermal Biology, 27(2), pp.125-128.",,"10.1016/S0306-4565(01)00026-2","Journal of Thermal Biology","LD50 = LT50 = UILT","death",278957,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_3555","s_310","l_141",437601,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Centropomidae","Lates","Lates calcarifer",,"lates calcarifer",118,29,"Tropical Savannah","Asia","India","India","Asia","Tropical","upper"
"tax_82","Amir_et_al_2021","Lates calcarifer","Helena Bayat","Juliet",,,40.97,10,"ltmax",,0.77,"sd","28","7","d","28","0.2",,,"mortality",,,,,,,,,,,,2021,"commercial",,"nonadult","fingerling",,4.025,"0.48","sd","wet mass","66.1",1.91,"sd",,"tropical","marine, brackish, freshwater","fish",5.18266,97.13751,,"Asia","Indonesia",,,,22,"ppt",,,,,,,,,"GS","english",2021,"Amir, F., Nur, F.M., Fadli, N. and Muchlisin, Z.A., 2021. Critical thermal limit and behavior of the Barramundi (Lates calcarifer Bloch, 1790) fingerling exposure with different temperature. Depik, 10(1), pp.47-52.",,"10.13170/depik.10.1.20287","Depik",,"mortality",278957,TRUE,TRUE,TRUE,"freshwater_brackish_marine","t_71","s_8","l_603",437601,"Eukaryota","Metazoa","Chordata","Actinopteri","Acanthomorphata","Centropomidae","Lates","Lates calcarifer",,"lates calcarifer",714,5,"Tropical Rainforest","Asia","Indonesia","Indonesia","Asia","Tropical","upper"
